symbol,weight
TLV,20.82
SNP,16.0
SNG,11.84
H2O,11.63
TGN,7.05
BRD,7.02
DIGI,4.78
EL,4.24
M,3.82
SNN,3.36
TEL,2.29
PE,1.29
FP,1.28
ONE,1.11
AQ,0.78
TRP,0.6
TTS,0.56
ATB,0.52
SFG,0.51
CFH,0.5
