symbol,weight
WINE,0.14
TTS,0.68
TRP,0.67
TLV,19.34
TGN,6.61
TEL,2.23
SNP,16.13
SNN,3.69
SNG,11.5
SFG,0.55
PE,1.23
ONE,1.36
M,4.72
H2O,11.12
FP,1.55
EL,4.74
DIGI,4.8
BRD,7.29
ATB,0.68
AQ,0.96
