symbol,weight
TLV,19.74
SNP,16.61
SNG,11.8
H2O,11.22
TGN,7.58
BRD,7.07
DIGI,4.87
EL,4.48
M,3.64
SNN,3.5
TEL,2.52
FP,1.29
PE,1.27
ONE,1.15
AQ,0.81
TRP,0.63
TTS,0.58
ATB,0.57
SFG,0.51
WINE,0.14
