symbol,weight
TLV,19.64
SNP,16.58
SNG,12.2
H2O,11.07
TGN,7.15
BRD,7.14
DIGI,4.78
EL,4.29
M,3.97
SNN,3.46
TEL,2.43
FP,1.28
PE,1.28
ONE,1.25
AQ,0.87
TRP,0.66
ATB,0.65
TTS,0.61
SFG,0.53
WINE,0.14
