symbol,weight
TLV,18.89
SNP,17.2
SNG,13.93
H2O,11.81
BRD,6.46
EL,5.91
TGN,5.79
DIGI,4.94
M,2.87
SNN,2.59
TEL,2.05
PE,1.54
FP,1.11
ONE,1.05
CFH,0.98
AQ,0.93
TTS,0.64
ATB,0.48
TRP,0.44
SFG,0.4
