symbol,weight
TLV,18.57
SNP,16.13
SNG,13.93
H2O,11.92
BRD,6.79
EL,6.36
TGN,6.0
DIGI,5.05
M,3.0
SNN,2.67
TEL,2.01
PE,1.58
FP,1.09
ONE,1.05
CFH,0.99
AQ,0.87
TTS,0.63
ATB,0.47
SFG,0.45
TRP,0.44
