symbol,weight
TLV,18.43
SNP,16.23
SNG,14.98
H2O,11.29
BRD,6.83
TGN,5.96
EL,5.91
DIGI,5.24
M,2.97
SNN,2.69
TEL,2.24
PE,1.62
FP,1.07
ONE,1.02
CFH,0.8
AQ,0.76
TTS,0.62
ATB,0.48
TRP,0.43
SFG,0.42
