symbol,weight
TLV,20.07
SNP,16.42
SNG,11.97
H2O,11.27
TGN,7.49
BRD,6.99
DIGI,4.79
EL,4.43
M,3.68
SNN,3.47
TEL,2.5
PE,1.26
FP,1.26
ONE,1.14
AQ,0.83
TRP,0.62
ATB,0.58
TTS,0.56
SFG,0.52
WINE,0.14
