symbol,weight
TLV,20.46
SNP,15.16
SNG,13.32
H2O,12.85
BRD,6.71
TGN,6.7
EL,4.15
DIGI,4.1
M,3.58
SNN,3.39
TEL,2.11
PE,1.9
FP,1.15
ONE,1.08
AQ,0.69
TTS,0.6
TRP,0.57
ATB,0.54
SFG,0.47
CFH,0.46
