symbol,weight
TLV,20.51
SNP,15.53
SNG,12.33
H2O,11.92
TGN,7.14
BRD,6.91
DIGI,4.5
EL,4.07
M,3.91
SNN,3.64
TEL,2.33
PE,1.47
FP,1.2
ONE,1.12
AQ,0.74
TTS,0.6
TRP,0.59
ATB,0.5
SFG,0.5
CFH,0.47
