symbol,weight
TLV,18.47
SNP,16.4
SNG,14.56
H2O,11.01
BRD,6.98
TGN,6.12
EL,5.83
DIGI,5.36
M,3.01
SNN,2.69
TEL,2.25
PE,1.59
FP,1.09
ONE,1.03
AQ,0.82
CFH,0.82
TTS,0.61
ATB,0.49
TRP,0.45
SFG,0.41
