symbol,weight
TLV,20.85
SNP,16.13
SNG,11.77
H2O,11.58
TGN,6.98
BRD,6.84
DIGI,4.77
EL,4.33
M,3.87
SNN,3.48
TEL,2.3
PE,1.35
FP,1.15
ONE,1.12
AQ,0.81
TRP,0.6
TTS,0.55
ATB,0.53
CFH,0.51
SFG,0.47
