symbol,weight
TLV,18.38
SNP,16.55
SNG,14.44
H2O,11.2
BRD,6.97
TGN,6.08
EL,5.97
DIGI,5.25
M,2.96
SNN,2.68
TEL,2.23
PE,1.6
FP,1.07
ONE,1.02
AQ,0.82
CFH,0.8
TTS,0.64
ATB,0.48
TRP,0.44
SFG,0.42
