symbol,weight
TLV,18.6
SNP,15.92
SNG,14.34
H2O,11.53
BRD,6.97
EL,6.18
TGN,6.05
DIGI,5.28
M,2.9
SNN,2.68
TEL,2.07
PE,1.6
FP,1.07
ONE,1.05
CFH,0.94
AQ,0.84
TTS,0.62
SFG,0.48
ATB,0.46
TRP,0.43
