symbol,weight
TLV,20.88
SNP,15.55
SNG,12.82
H2O,12.12
TGN,6.89
BRD,6.7
DIGI,4.21
EL,4.17
M,3.73
SNN,3.5
TEL,2.17
PE,1.69
FP,1.18
ONE,1.1
AQ,0.7
TTS,0.59
TRP,0.57
ATB,0.5
SFG,0.48
CFH,0.46
