symbol,weight
TLV,19.52
SNP,15.2
SNG,12.81
H2O,12.44
BRD,7.0
TGN,6.54
DIGI,5.22
EL,5.04
SNN,3.6
M,3.23
TEL,2.2
PE,1.59
FP,1.21
ONE,1.06
AQ,0.7
ATB,0.56
TTS,0.56
CFH,0.54
TRP,0.5
SFG,0.46
