symbol,weight
TLV,20.38
SNP,15.62
H2O,12.66
SNG,12.21
BRD,6.91
TGN,6.59
EL,4.82
DIGI,4.74
M,3.41
SNN,3.35
TEL,2.1
PE,1.58
FP,1.2
ONE,1.07
AQ,0.71
TTS,0.59
ATB,0.54
TRP,0.52
CFH,0.52
SFG,0.46
