symbol,weight
TLV,18.53
SNP,16.02
SNG,15.18
H2O,11.41
BRD,6.92
EL,6.19
TGN,5.57
DIGI,5.22
M,2.88
SNN,2.61
TEL,2.01
PE,1.6
FP,1.09
ONE,1.05
CFH,0.92
AQ,0.77
TTS,0.62
SFG,0.5
ATB,0.46
TRP,0.44
