symbol,weight
SNP,19.04
TLV,18.64
SNG,11.71
H2O,11.66
BRD,6.95
TGN,6.03
EL,4.6
DIGI,4.27
M,3.7
SNN,3.38
TEL,2.12
FP,1.49
ONE,1.35
PE,1.12
AQ,0.89
ATB,0.86
TTS,0.73
TRP,0.68
SFG,0.61
WINE,0.16
