symbol,weight
TLV,18.04
SNP,14.53
H2O,14.11
SNG,13.03
BRD,7.75
TGN,6.7
EL,5.16
DIGI,4.98
M,3.42
SNN,3.13
TEL,2.19
PE,1.47
FP,1.15
ONE,1.0
AQ,0.73
CFH,0.64
TTS,0.55
ATB,0.52
TRP,0.46
SFG,0.44
