symbol,weight
TLV,20.21
SNP,15.51
H2O,12.81
SNG,12.58
BRD,7.01
TGN,6.48
EL,4.72
DIGI,4.5
M,3.44
SNN,3.32
TEL,2.1
PE,1.65
FP,1.24
ONE,1.08
AQ,0.71
ATB,0.58
TTS,0.56
TRP,0.52
CFH,0.52
SFG,0.46
