symbol,weight
TLV,19.37
SNP,15.65
SNG,11.43
H2O,11.4
BRD,7.67
TGN,7.51
DIGI,4.93
EL,4.37
M,4.34
SNN,3.46
TEL,2.39
FP,1.42
PE,1.31
ONE,1.27
AQ,0.91
TRP,0.68
TTS,0.65
ATB,0.58
SFG,0.51
WINE,0.13
