symbol,weight
TLV,20.66
SNP,15.58
H2O,12.51
SNG,12.22
BRD,6.82
TGN,6.58
EL,4.83
DIGI,4.77
M,3.37
SNN,3.33
TEL,2.08
PE,1.61
FP,1.2
ONE,1.11
AQ,0.71
TTS,0.59
ATB,0.54
TRP,0.52
CFH,0.52
SFG,0.46
