symbol,weight
TLV,18.52
SNP,15.9
SNG,15.07
H2O,11.55
BRD,6.91
EL,6.23
TGN,5.69
DIGI,5.1
M,2.88
SNN,2.72
TEL,1.99
PE,1.59
FP,1.09
ONE,1.05
CFH,0.91
AQ,0.79
TTS,0.63
SFG,0.5
ATB,0.46
TRP,0.44
