symbol,weight
TLV,20.89
SNP,15.51
H2O,11.83
SNG,11.82
TGN,7.2
BRD,6.87
DIGI,4.68
EL,4.18
M,3.8
SNN,3.72
TEL,2.28
PE,1.35
FP,1.22
ONE,1.13
AQ,0.77
TRP,0.63
TTS,0.61
ATB,0.5
CFH,0.5
SFG,0.49
