symbol,weight
TLV,20.2
SNP,15.37
SNG,13.42
H2O,12.75
BRD,6.93
TGN,6.52
EL,4.47
DIGI,4.33
M,3.41
SNN,3.28
TEL,2.07
PE,1.61
FP,1.22
ONE,1.06
AQ,0.69
TTS,0.58
ATB,0.55
TRP,0.53
CFH,0.52
SFG,0.45
