symbol,weight
TLV,20.34
SNP,15.48
H2O,12.73
SNG,12.25
BRD,6.72
TGN,6.66
EL,4.91
DIGI,4.78
M,3.42
SNN,3.37
TEL,2.1
PE,1.59
FP,1.21
ONE,1.07
AQ,0.72
TTS,0.59
ATB,0.54
TRP,0.53
CFH,0.52
SFG,0.46
