symbol,weight
TLV,20.91
SNP,16.43
H2O,11.56
SNG,11.3
TGN,6.96
BRD,6.78
DIGI,4.81
EL,4.33
M,3.83
SNN,3.51
TEL,2.32
PE,1.43
FP,1.2
ONE,1.11
AQ,0.82
TRP,0.6
TTS,0.55
ATB,0.54
CFH,0.52
SFG,0.48
