symbol,weight
TLV,18.48
SNP,15.37
H2O,13.32
SNG,12.93
BRD,7.37
TGN,6.62
EL,5.18
DIGI,5.04
M,3.27
SNN,3.1
TEL,2.29
PE,1.48
FP,1.16
ONE,1.01
AQ,0.78
CFH,0.61
TTS,0.56
ATB,0.53
TRP,0.46
SFG,0.44
