symbol,weight
TLV,20.34
SNP,15.61
SNG,13.22
H2O,13.05
BRD,6.87
TGN,6.58
EL,4.16
DIGI,4.15
M,3.43
SNN,3.33
TEL,2.08
PE,1.67
FP,1.19
ONE,1.04
AQ,0.67
TTS,0.61
ATB,0.56
TRP,0.53
CFH,0.47
SFG,0.46
