symbol,weight
WINE,0.15
TTS,0.66
TRP,0.66
TLV,19.09
TGN,6.43
TEL,2.24
SNP,16.92
SNN,3.85
SNG,11.57
SFG,0.54
PE,1.17
ONE,1.35
M,4.41
H2O,11.05
FP,1.54
EL,4.8
DIGI,4.74
BRD,7.17
ATB,0.68
AQ,0.94
