symbol,weight
TLV,20.83
SNP,15.88
SNG,12.14
H2O,11.63
TGN,6.95
BRD,6.94
DIGI,4.57
EL,4.07
M,3.83
SNN,3.65
TEL,2.31
PE,1.39
FP,1.23
ONE,1.11
AQ,0.74
TRP,0.62
TTS,0.59
ATB,0.51
SFG,0.51
CFH,0.49
