symbol,weight
TLV,20.31
SNP,15.43
SNG,13.21
H2O,12.9
BRD,6.91
TGN,6.56
EL,4.49
DIGI,4.21
M,3.43
SNN,3.3
TEL,2.08
PE,1.57
FP,1.22
ONE,1.06
AQ,0.69
ATB,0.57
TTS,0.57
TRP,0.53
CFH,0.52
SFG,0.44
