symbol,weight
TLV,20.01
SNP,15.39
H2O,12.61
SNG,12.18
BRD,6.79
TGN,6.59
EL,5.14
DIGI,5.06
SNN,3.4
M,3.37
TEL,2.13
PE,1.61
FP,1.24
ONE,1.12
AQ,0.72
TTS,0.59
ATB,0.55
CFH,0.53
TRP,0.52
SFG,0.47
