symbol,weight
TLV,19.76
SNP,18.59
SNG,11.6
H2O,11.29
BRD,7.14
TGN,6.07
EL,4.45
DIGI,4.24
M,3.76
SNN,3.39
TEL,2.11
FP,1.4
ONE,1.32
PE,1.08
AQ,0.86
ATB,0.83
TTS,0.7
TRP,0.66
SFG,0.6
WINE,0.16
