symbol,weight
TLV,18.92
SNP,15.79
H2O,12.99
SNG,12.63
BRD,7.32
TGN,6.44
EL,5.37
DIGI,5.01
M,3.19
SNN,3.02
TEL,2.36
PE,1.45
FP,1.13
ONE,1.0
AQ,0.78
CFH,0.63
TTS,0.55
ATB,0.52
TRP,0.47
SFG,0.44
