symbol,weight
TLV,19.68
SNP,15.33
SNG,12.5
H2O,12.47
BRD,7.05
TGN,6.56
DIGI,5.06
EL,5.05
SNN,3.49
M,3.34
TEL,2.19
PE,1.6
FP,1.23
ONE,1.11
AQ,0.72
TTS,0.58
ATB,0.54
CFH,0.53
TRP,0.51
SFG,0.46
