symbol,weight
TLV,21.02
SNP,15.47
SNG,12.11
H2O,11.8
TGN,7.01
BRD,6.82
DIGI,4.65
EL,4.19
M,3.81
SNN,3.64
TEL,2.28
PE,1.39
FP,1.22
ONE,1.13
AQ,0.77
TRP,0.62
TTS,0.59
ATB,0.5
SFG,0.5
CFH,0.49
