symbol,weight
TLV,20.25
SNP,15.42
H2O,12.75
SNG,12.72
BRD,7.16
TGN,6.59
EL,4.67
DIGI,4.39
M,3.41
SNN,3.28
TEL,2.08
PE,1.63
FP,1.22
ONE,1.08
AQ,0.69
ATB,0.57
TTS,0.57
TRP,0.52
CFH,0.52
SFG,0.46
